Gene.name.human,Gene.stable.ID.human,Gene.description.human,Chromosome.scaffold.name.human,Gene.start..bp.human,Gene.end..bp.human,Strand.human,homology.type,orthology.confidence..0.low..1.high.,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
DLX6,ENSG00000006377,distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919],7,97005553,97011040,1,ortholog_one2one,1,dlx6a,ENSDARG00000042291,distal-less homeobox 6a [Source:NCBI gene;Acc:30586],19,41419519,41467041,1
LZTR1,ENSG00000099949,leucine zipper like transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:6742],22,20982269,20999032,1,ortholog_one2one,1,lztr1,ENSDARG00000015905,leucine-zipper-like transcription regulator 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9564],5,12724046,12743212,-1
ZW10,ENSG00000086827,zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194],11,113733187,113773735,-1,ortholog_one2one,1,zw10,ENSDARG00000018738,zw10 kinetochore protein [Source:ZFIN;Acc:ZDB-GENE-040426-800],21,23036314,23046606,-1
TOPBP1,ENSG00000163781,DNA topoisomerase II binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17008],3,133598175,133662380,-1,ortholog_one2one,1,topbp1,ENSDARG00000059322,DNA topoisomerase II binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-060626-1],24,9693951,9737230,1
MID1,ENSG00000101871,midline 1 [Source:HGNC Symbol;Acc:HGNC:7095],X,10445310,10833654,-1,ortholog_one2one,1,mid1,ENSDARG00000060482,midline 1 [Source:ZFIN;Acc:ZDB-GENE-110411-205],9,53909566,54001502,-1
GTF2H3,ENSG00000111358,general transcription factor IIH subunit 3 [Source:HGNC Symbol;Acc:HGNC:4657],12,123633739,123662604,1,ortholog_one2one,1,gtf2h3,ENSDARG00000067560,"general transcription factor IIH, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-040718-302]",5,69650148,69660907,1
SUSD4,ENSG00000143502,sushi domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25470],1,223220819,223364233,-1,ortholog_one2one,1,susd4,ENSDARG00000026335,sushi domain containing 4 [Source:NCBI gene;Acc:560304],17,45529453,45552631,-1
SULF1,ENSG00000137573,sulfatase 1 [Source:HGNC Symbol;Acc:HGNC:20391],8,69466624,69660915,1,ortholog_one2one,1,sulf1,ENSDARG00000038428,sulfatase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9242],24,19414561,19588659,1
CAPN10,ENSG00000142330,calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477],2,240586734,240617705,1,ortholog_one2one,1,capn10,ENSDARG00000076634,calpain 10 [Source:ZFIN;Acc:ZDB-GENE-110411-137],2,45139470,45154622,-1
ITGB6,ENSG00000115221,integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161],2,160099667,160200313,-1,ortholog_one2one,1,itgb6,ENSDARG00000002494,"integrin, beta 6 [Source:ZFIN;Acc:ZDB-GENE-100812-2]",11,10975012,11020857,1
DYNC1LI2,ENSG00000135720,dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966],16,66720893,66751609,-1,ortholog_one2one,1,dync1li2,ENSDARG00000035924,"dynein, cytoplasmic 1, light intermediate chain 2 [Source:ZFIN;Acc:ZDB-GENE-050417-156]",7,44674956,44704910,-1
GLE1,ENSG00000119392,GLE1 RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315],9,128504655,128543874,1,ortholog_one2one,1,gle1,ENSDARG00000043559,GLE1 RNA export mediator [Source:NCBI gene;Acc:445408],8,2543525,2574781,1
MAB21L3,ENSG00000173212,mab-21 like 3 [Source:HGNC Symbol;Acc:HGNC:26787],1,116111399,116138149,1,ortholog_one2one,1,mab21l3,ENSDARG00000076013,mab-21-like 3 [Source:NCBI gene;Acc:558164],9,35876927,35885260,1
DYNLT5,ENSG00000152760,dynein light chain Tctex-type family member 5 [Source:HGNC Symbol;Acc:HGNC:26882],1,66752459,66779047,1,ortholog_one2one,1,tctex1d1,ENSDARG00000103545,Tctex1 domain containing 1 [Source:NCBI gene;Acc:447884],2,14207559,14272083,-1
TPK1,ENSG00000196511,thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358],7,144451941,144836395,-1,ortholog_one2one,1,tpk1,ENSDARG00000038040,thiamin pyrophosphokinase 1 [Source:ZFIN;Acc:ZDB-GENE-041010-176],24,18286427,18445254,1
FSTL4,ENSG00000053108,follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389],5,133196455,133612541,-1,ortholog_one2one,1,fstl4,ENSDARG00000044319,follistatin-like 4 [Source:ZFIN;Acc:ZDB-GENE-070127-3],21,44857293,45117822,1
STAU2,ENSG00000040341,staufen double-stranded RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11371],8,73420369,73747708,-1,ortholog_one2one,1,stau2,ENSDARG00000026801,staufen double-stranded RNA binding protein 2 [Source:NCBI gene;Acc:393899],24,13017586,13240057,1
UPP1,ENSG00000183696,uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576],7,48088628,48108736,1,ortholog_one2one,1,upp1,ENSDARG00000040869,uridine phosphorylase 1 [Source:ZFIN;Acc:ZDB-GENE-050306-2],16,16210208,16212615,-1
RPUSD4,ENSG00000165526,RNA pseudouridine synthase D4 [Source:HGNC Symbol;Acc:HGNC:25898],11,126202096,126211692,-1,ortholog_one2one,1,rpusd4,ENSDARG00000012674,RNA pseudouridine synthase D4 [Source:NCBI gene;Acc:445101],11,17964689,18081864,1
IFT22,ENSG00000128581,intraflagellar transport 22 [Source:HGNC Symbol;Acc:HGNC:21895],7,101310914,101321823,-1,ortholog_one2one,1,ift22,ENSDARG00000020822,intraflagellar transport 22 homolog (Chlamydomonas) [Source:NCBI gene;Acc:550583],5,30702084,30704390,-1
GLT1D1,ENSG00000151948,glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483],12,128853427,128984968,1,ortholog_one2one,1,glt1d1,ENSDARG00000091241,glycosyltransferase 1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-110203-1],8,35964482,36058638,1
SPDYA,ENSG00000163806,speedy/RINGO cell cycle regulator family member A [Source:HGNC Symbol;Acc:HGNC:30613],2,28782517,28850611,1,ortholog_one2one,1,spdya,ENSDARG00000059131,speedy/RINGO cell cycle regulator family member A [Source:ZFIN;Acc:ZDB-GENE-041010-194],17,24809221,24815220,1
TTL,ENSG00000114999,tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586],2,112482156,112541739,1,ortholog_one2one,1,ttl,ENSDARG00000062418,tubulin tyrosine ligase [Source:ZFIN;Acc:ZDB-GENE-060929-608],13,15918449,15929402,-1
RPA1,ENSG00000132383,replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289],17,1829702,1900082,1,ortholog_one2one,1,rpa1,ENSDARG00000003938,replication protein A1 [Source:NCBI gene;Acc:327491],15,26498339,26538989,-1
SEC61B,ENSG00000106803,SEC61 translocon subunit beta [Source:HGNC Symbol;Acc:HGNC:16993],9,99222064,99230615,1,ortholog_one2one,1,sec61b,ENSDARG00000076568,SEC61 translocon beta subunit [Source:ZFIN;Acc:ZDB-GENE-040718-260],16,27224068,27231659,1
MMP24,ENSG00000125966,matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172],20,35226690,35276998,1,ortholog_one2one,1,mmp24,ENSDARG00000018896,matrix metallopeptidase 24 [Source:ZFIN;Acc:ZDB-GENE-040724-262],6,52362395,52428826,-1
CLIC2,ENSG00000155962,chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063],X,155276211,155334657,-1,ortholog_one2one,1,clic2,ENSDARG00000010625,chloride intracellular channel 2 [Source:ZFIN;Acc:ZDB-GENE-040718-299],14,33882973,33892311,1
TCEA2,ENSG00000171703,transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614],20,64049836,64072347,1,ortholog_one2one,1,tcea2,ENSDARG00000012927,"transcription elongation factor A (SII), 2 [Source:ZFIN;Acc:ZDB-GENE-040426-985]",23,8718950,8733092,-1
PDIK1L,ENSG00000175087,PDLIM1 interacting kinase 1 like [Source:HGNC Symbol;Acc:HGNC:18981],1,26111165,26125555,1,ortholog_one2one,1,pdik1l,ENSDARG00000056509,PDLIM1 interacting kinase 1 like [Source:NCBI gene;Acc:569665],19,15485287,15518874,1
PFAS,ENSG00000178921,phosphoribosylformylglycinamidine synthase [Source:HGNC Symbol;Acc:HGNC:8863],17,8247618,8270491,1,ortholog_one2one,1,pfas,ENSDARG00000003750,phosphoribosylformylglycinamidine synthase [Source:ZFIN;Acc:ZDB-GENE-030131-4420],20,25445826,25473275,1
COL9A2,ENSG00000049089,collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218],1,40300489,40317813,-1,ortholog_one2one,1,col9a2,ENSDARG00000024492,"procollagen, type IX, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9786]",19,38422059,38467554,1
OIT3,ENSG00000138315,oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953],10,72893584,72933036,1,ortholog_one2one,1,oit3,ENSDARG00000087227,oncoprotein induced transcript 3 [Source:ZFIN;Acc:ZDB-GENE-130530-907],13,4685309,4707018,-1
NKRF,ENSG00000186416,NFKB repressing factor [Source:HGNC Symbol;Acc:HGNC:19374],X,119588337,119606443,-1,ortholog_one2one,1,nkrf,ENSDARG00000100536,NFKB repressing factor [Source:ZFIN;Acc:ZDB-GENE-030616-73],14,32852388,32858973,1
MELK,ENSG00000165304,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870],9,36572862,36677683,1,ortholog_one2one,1,melk,ENSDARG00000030759,maternal embryonic leucine zipper kinase [Source:NCBI gene;Acc:30724],1,21861387,21881818,-1
RHPN1,ENSG00000158106,rhophilin Rho GTPase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19973],8,143368876,143384221,1,ortholog_one2one,1,rhpn1,ENSDARG00000052454,"rhophilin, Rho GTPase binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-081031-79]",20,52233981,52271262,-1
FKBP8,ENSG00000105701,FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724],19,18531751,18544077,-1,ortholog_one2one,1,fkbp8,ENSDARG00000001734,FKBP prolyl isomerase 8 [Source:ZFIN;Acc:ZDB-GENE-040426-1849],22,20925849,20950448,-1
HIPK2,ENSG00000064393,homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402],7,139561570,139777998,-1,ortholog_one2one,1,hipk2,ENSDARG00000042518,homeodomain interacting protein kinase 2 [Source:ZFIN;Acc:ZDB-GENE-031125-4],18,12464461,12654011,-1
TBPL1,ENSG00000028839,TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589],6,133952170,133990432,1,ortholog_one2one,1,tbpl1,ENSDARG00000036868,TBP-like 1 [Source:NCBI gene;Acc:403035],23,31596194,31605592,1
DCUN1D3,ENSG00000188215,defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734],16,20854925,20900358,-1,ortholog_one2one,1,dcun1d3,ENSDARG00000011493,defective in cullin neddylation 1 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070928-2],24,39518774,39535255,1
TRPM5,ENSG00000070985,transient receptor potential cation channel subfamily M member 5 [Source:HGNC Symbol;Acc:HGNC:14323],11,2404515,2423045,-1,ortholog_one2one,1,trpm5,ENSDARG00000059792,"transient receptor potential cation channel, subfamily M, member 5 [Source:ZFIN;Acc:ZDB-GENE-060503-736]",7,48667081,48702051,1
RAB34,ENSG00000109113,"RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]",17,28714281,28718429,-1,ortholog_one2one,1,rab34a,ENSDARG00000045628,"RAB34, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-041010-197]",15,15459974,15469096,-1
DPY30,ENSG00000162961,dpy-30 histone methyltransferase complex regulatory subunit [Source:HGNC Symbol;Acc:HGNC:24590],2,31867809,32039805,-1,ortholog_one2one,1,dpy30,ENSDARG00000004427,dpy-30 histone methyltransferase complex regulatory subunit [Source:ZFIN;Acc:ZDB-GENE-040718-136],1,51039558,51042328,1
CASP9,ENSG00000132906,caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511],1,15490832,15526534,-1,ortholog_one2one,1,casp9,ENSDARG00000004325,"caspase 9, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-030825-5]",23,24973773,24985272,1
DGKH,ENSG00000102780,diacylglycerol kinase eta [Source:HGNC Symbol;Acc:HGNC:2854],13,42040036,42256578,1,ortholog_one2one,1,dgkh,ENSDARG00000018716,"diacylglycerol kinase, eta [Source:ZFIN;Acc:ZDB-GENE-070912-328]",9,17787864,17960341,1
SSR3,ENSG00000114850,signal sequence receptor subunit 3 [Source:HGNC Symbol;Acc:HGNC:11325],3,156539553,156555149,-1,ortholog_one2one,1,ssr3,ENSDARG00000014165,"signal sequence receptor, gamma [Source:ZFIN;Acc:ZDB-GENE-030131-9134]",18,34542525,34549758,-1
RSPRY1,ENSG00000159579,ring finger and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29420],16,57186137,57240469,1,ortholog_one2one,1,rspry1,ENSDARG00000062558,ring finger and SPRY domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-061026-2],18,17725410,17751843,1
POMK,ENSG00000185900,protein O-mannose kinase [Source:HGNC Symbol;Acc:HGNC:26267],8,43093498,43131180,1,ortholog_one2one,1,pomk,ENSDARG00000003208,protein O-mannose kinase [Source:NCBI gene;Acc:492773],13,9548849,9558423,1
PSMD1,ENSG00000173692,"proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]",2,231056845,231173116,1,ortholog_one2one,1,psmd1,ENSDARG00000003189,"proteasome 26S subunit, non-ATPase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-810]",22,37631034,37716627,1
PSMD14,ENSG00000115233,"proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]",2,161308425,161411717,1,ortholog_one2one,1,psmd14,ENSDARG00000063100,"proteasome 26S subunit, non-ATPase 14 [Source:ZFIN;Acc:ZDB-GENE-070410-56]",11,10832560,10850936,-1
POU6F1,ENSG00000184271,POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224],12,51186936,51218062,-1,ortholog_one2one,1,pou6f1,ENSDARG00000011570,POU class 6 homeobox 1 [Source:NCBI gene;Acc:30334],23,33681677,33710029,-1
MARS2,ENSG00000247626,"methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]",2,197705369,197708395,1,ortholog_one2one,1,mars2,ENSDARG00000009218,"methionyl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-111201-1]",14,23679049,23684814,-1
GRIP1,ENSG00000155974,glutamate receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18708],12,66347431,67069162,-1,ortholog_one2one,1,grip1,ENSDARG00000015053,glutamate receptor interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-041210-125],4,13035870,13255813,-1
C1QL2,ENSG00000144119,complement C1q like 2 [Source:HGNC Symbol;Acc:HGNC:24181],2,119156243,119158751,-1,ortholog_one2one,1,c1ql2,ENSDARG00000015592,"complement component 1, q subcomponent-like 2 [Source:ZFIN;Acc:ZDB-GENE-081105-160]",9,844221,849069,-1
KCNK18,ENSG00000186795,potassium two pore domain channel subfamily K member 18 [Source:HGNC Symbol;Acc:HGNC:19439],10,117197489,117210299,1,ortholog_one2one,1,kcnk18,ENSDARG00000057049,"potassium channel, subfamily K, member 18 [Source:ZFIN;Acc:ZDB-GENE-100405-2]",17,23770848,23779316,1
SUDS3,ENSG00000111707,"SDS3 homolog, SIN3A corepressor complex component [Source:HGNC Symbol;Acc:HGNC:29545]",12,118376555,118418033,1,ortholog_one2one,1,suds3,ENSDARG00000073737,"SDS3 homolog, SIN3A corepressor complex component [Source:ZFIN;Acc:ZDB-GENE-040801-236]",5,15495351,15513778,1
SCML2,ENSG00000102098,Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581],X,18239313,18354688,-1,ortholog_one2one,1,scml2,ENSDARG00000012949,Scm polycomb group protein like 2 [Source:ZFIN;Acc:ZDB-GENE-130530-546],11,30106182,30158609,-1
VDAC1,ENSG00000213585,voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669],5,133971871,134004975,-1,ortholog_one2one,1,vdac1,ENSDARG00000045132,voltage-dependent anion channel 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6514],21,45190582,45210092,-1
CLIC4,ENSG00000169504,chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518],1,24745382,24844321,1,ortholog_one2one,1,clic4,ENSDARG00000022995,chloride intracellular channel 4 [Source:ZFIN;Acc:ZDB-GENE-030326-3],17,25444323,25480375,1
STAT3,ENSG00000168610,signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364],17,42313324,42388540,-1,ortholog_one2one,1,stat3,ENSDARG00000022712,signal transducer and activator of transcription 3 (acute-phase response factor) [Source:ZFIN;Acc:ZDB-GENE-980526-68],3,17030665,17107445,1
SLC4A8,ENSG00000050438,solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034],12,51391317,51515763,1,ortholog_one2one,1,slc4a8,ENSDARG00000015531,solute carrier family 4 member 8 [Source:ZFIN;Acc:ZDB-GENE-131119-88],6,40354424,40405934,1
PLS1,ENSG00000120756,plastin 1 [Source:HGNC Symbol;Acc:HGNC:9090],3,142596393,142713664,1,ortholog_one2one,1,pls1,ENSDARG00000039272,plastin 1 (I isoform) [Source:ZFIN;Acc:ZDB-GENE-030131-6205],2,8059957,8111346,-1
RORA,ENSG00000069667,RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258],15,60488284,61229302,-1,ortholog_one2one,1,roraa,ENSDARG00000031768,"RAR-related orphan receptor A, paralog a [Source:NCBI gene;Acc:564951]",25,33849647,33969717,1
FAM193A,ENSG00000125386,family with sequence similarity 193 member A [Source:HGNC Symbol;Acc:HGNC:16822],4,2536647,2732573,1,ortholog_one2one,1,fam193a,ENSDARG00000102787,family with sequence similarity 193 member A [Source:ZFIN;Acc:ZDB-GENE-080917-25],1,37312580,37362246,1
TMEM125,ENSG00000179178,transmembrane protein 125 [Source:HGNC Symbol;Acc:HGNC:28275],1,43269983,43274002,1,ortholog_one2one,1,tmem125b,ENSDARG00000075980,transmembrane protein 125b [Source:ZFIN;Acc:ZDB-GENE-080220-54],2,5933902,5942355,-1
STOX1,ENSG00000165730,storkhead box 1 [Source:HGNC Symbol;Acc:HGNC:23508],10,68827531,68895432,1,ortholog_one2one,1,stox1,ENSDARG00000062593,storkhead box 1 [Source:ZFIN;Acc:ZDB-GENE-030925-2],13,18471546,18504243,1
TRMT2A,ENSG00000099899,tRNA methyltransferase 2 homolog A [Source:HGNC Symbol;Acc:HGNC:24974],22,20111875,20117392,-1,ortholog_one2one,1,trmt2a,ENSDARG00000002830,tRNA methyltransferase 2 homolog A [Source:ZFIN;Acc:ZDB-GENE-030131-6876],5,24532401,24543526,-1
RPL15,ENSG00000174748,ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306],3,23916591,23924374,1,ortholog_one2one,1,rpl15,ENSDARG00000009285,ribosomal protein L15 [Source:ZFIN;Acc:ZDB-GENE-040801-183],19,17385561,17395587,1
DNAJC7,ENSG00000168259,DnaJ heat shock protein family (Hsp40) member C7 [Source:HGNC Symbol;Acc:HGNC:12392],17,41976421,42021376,-1,ortholog_one2one,1,dnajc7,ENSDARG00000058148,"DnaJ (Hsp40) homolog, subfamily C, member 7 [Source:ZFIN;Acc:ZDB-GENE-040426-2483]",3,17878124,17910375,1
H6PD,ENSG00000049239,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795],1,9234774,9271337,1,ortholog_one2one,1,h6pd,ENSDARG00000060153,hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) [Source:ZFIN;Acc:ZDB-GENE-110408-60],6,45918981,45929465,1
POMP,ENSG00000132963,proteasome maturation protein [Source:HGNC Symbol;Acc:HGNC:20330],13,28659104,28678959,1,ortholog_one2one,1,pomp,ENSDARG00000032296,proteasome maturation protein [Source:ZFIN;Acc:ZDB-GENE-040801-10],21,40712757,40717678,-1
TMPPE,ENSG00000188167,transmembrane protein with metallophosphoesterase domain [Source:HGNC Symbol;Acc:HGNC:33865],3,33090421,33097146,-1,ortholog_one2one,1,tmppe,ENSDARG00000036059,transmembrane protein with metallophosphoesterase domain [Source:NCBI gene;Acc:569483],7,29153018,29161923,1
TMEM72,ENSG00000187783,transmembrane protein 72 [Source:HGNC Symbol;Acc:HGNC:31658],10,44911316,44937010,1,ortholog_one2one,1,tmem72,ENSDARG00000069332,transmembrane protein 72 [Source:ZFIN;Acc:ZDB-GENE-090313-175],13,30704361,30713236,-1
FUNDC1,ENSG00000069509,FUN14 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28746],X,44523639,44542859,-1,ortholog_one2one,1,fundc1,ENSDARG00000040822,FUN14 domain containing 1 [Source:NCBI gene;Acc:436984],9,33783549,33785200,-1
ZCCHC14,ENSG00000140948,zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134],16,87406246,87493024,-1,ortholog_one2one,1,zcchc14,ENSDARG00000101242,"zinc finger, CCHC domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-060503-319]",25,12579655,12635371,-1
TIE1,ENSG00000066056,tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809],1,43300982,43323108,1,ortholog_one2one,1,tie1,ENSDARG00000004105,tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:NCBI gene;Acc:30746],6,33979523,34008901,-1
ATPSCKMT,ENSG00000150756,ATP synthase c subunit lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:27029],5,10225507,10249897,-1,ortholog_one2one,1,atpsckmt,ENSDARG00000033451,fATP synthase c subunit lysine N-methyltransferase [Source:ZFIN;Acc:ZDB-GENE-041114-90],2,30480907,30483209,1
SLC26A2,ENSG00000155850,solute carrier family 26 member 2 [Source:HGNC Symbol;Acc:HGNC:10994],5,149960758,149993455,1,ortholog_one2one,1,slc26a2,ENSDARG00000011618,solute carrier family 26 member 2 [Source:ZFIN;Acc:ZDB-GENE-030717-3],14,25438015,25452503,-1
NEK6,ENSG00000119408,NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749],9,124257606,124353307,1,ortholog_one2one,1,nek6,ENSDARG00000037963,NIMA-related kinase 6 [Source:ZFIN;Acc:ZDB-GENE-040724-133],21,8357602,8370500,-1
ADI1,ENSG00000182551,acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576],2,3497366,3519531,-1,ortholog_one2one,1,adi1,ENSDARG00000020448,acireductone dioxygenase 1 [Source:NCBI gene;Acc:324079],17,51224421,51229737,1
PIK3C3,ENSG00000078142,phosphatidylinositol 3-kinase catalytic subunit type 3 [Source:HGNC Symbol;Acc:HGNC:8974],18,41955234,42087830,1,ortholog_one2one,1,pik3c3,ENSDARG00000054829,"phosphatidylinositol 3-kinase, catalytic subunit type 3 [Source:ZFIN;Acc:ZDB-GENE-050410-13]",7,24593209,24621689,-1
FSTL3,ENSG00000070404,follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973],19,676392,683392,1,ortholog_one2one,1,fstl3,ENSDARG00000025670,follistatin-like 3 (secreted glycoprotein) [Source:ZFIN;Acc:ZDB-GENE-050913-111],22,18884971,18897231,1
PTPN9,ENSG00000169410,protein tyrosine phosphatase non-receptor type 9 [Source:HGNC Symbol;Acc:HGNC:9661],15,75463251,75579315,-1,ortholog_one2one,1,ptpn9a,ENSDARG00000077495,protein tyrosine phosphatase non-receptor type 9a [Source:ZFIN;Acc:ZDB-GENE-101027-1],25,6403836,6432463,-1
SPART,ENSG00000133104,spartin [Source:HGNC Symbol;Acc:HGNC:18514],13,36301638,36370180,-1,ortholog_one2one,1,spartb,ENSDARG00000103457,spartin b [Source:ZFIN;Acc:ZDB-GENE-060825-146],15,32798333,32818871,1
IDUA,ENSG00000127415,alpha-L-iduronidase [Source:HGNC Symbol;Acc:HGNC:5391],4,986997,1004564,1,ortholog_one2one,1,idua,ENSDARG00000062904,alpha-L-iduronidase [Source:ZFIN;Acc:ZDB-GENE-060526-29],5,9046813,9069365,1
CITED1,ENSG00000125931,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1 [Source:HGNC Symbol;Acc:HGNC:1986],X,72301638,72307187,-1,ortholog_one2one,1,cited1,ENSDARG00000077769,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5596]",7,51642671,51648749,-1
PLA2G7,ENSG00000146070,phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040],6,46704201,46735693,-1,ortholog_one2one,1,pla2g7,ENSDARG00000003584,"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:ZFIN;Acc:ZDB-GENE-040426-2248]",20,35461736,35471079,-1
