Gene.name.mouse,Gene.stable.mouse,Gene.description.mouse,Chromosome.scaffold.name.mouse,Gene.start..bp.mouse,Gene.end..bp.mouse,Strand.mouse,homology.type,orthology.confidence..0.low..1.high,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
Hdac8,ENSMUSG00000067567,histone deacetylase 8 [Source:MGI Symbol;Acc:MGI:1917565],X,101328245,101548965,-1,ortholog_one2one,1,hdac8,ENSDARG00000003021,histone deacetylase 8 [Source:NCBI gene;Acc:406740],7,51656099,51710015,-1
Sgce,ENSMUSG00000004631,"sarcoglycan, epsilon [Source:MGI Symbol;Acc:MGI:1329042]",6,4674350,4747207,-1,ortholog_one2one,1,sgce,ENSDARG00000012138,"sarcoglycan, epsilon [Source:ZFIN;Acc:ZDB-GENE-030724-1]",19,41038668,41069701,-1
Lpcat1,ENSMUSG00000021608,lysophosphatidylcholine acyltransferase 1 [Source:MGI Symbol;Acc:MGI:2384812],13,73615316,73664541,1,ortholog_one2one,1,lpcat1,ENSDARG00000011506,lysophosphatidylcholine acyltransferase 1 [Source:NCBI gene;Acc:555969],19,28291062,28334164,1
Seh1l,ENSMUSG00000079614,SEH1-like (S. cerevisiae [Source:MGI Symbol;Acc:MGI:1919374],18,67907946,67928557,1,ortholog_one2one,1,seh1l,ENSDARG00000004280,SEH1-like (S. cerevisiae) [Source:NCBI gene;Acc:334749],19,12406583,12431988,1
Ccdc191,ENSMUSG00000022701,coiled-coil domain containing 191 [Source:MGI Symbol;Acc:MGI:1922661],16,43710163,43784677,1,ortholog_one2one,1,ccdc191,ENSDARG00000027851,coiled-coil domain containing 191 [Source:ZFIN;Acc:ZDB-GENE-050102-4],24,21092156,21120182,1
Asb10,ENSMUSG00000038204,ankyrin repeat and SOCS box-containing 10 [Source:MGI Symbol;Acc:MGI:2152836],5,24737695,24745976,-1,ortholog_one2one,1,asb10,ENSDARG00000099461,ankyrin repeat and SOCS box containing 10 [Source:ZFIN;Acc:ZDB-GENE-060929-1106],24,34085940,34107618,1
Mrpl48,ENSMUSG00000030706,mitochondrial ribosomal protein L48 [Source:MGI Symbol;Acc:MGI:1289321],7,100194958,100257508,-1,ortholog_one2one,1,mrpl48,ENSDARG00000035167,mitochondrial ribosomal protein L48 [Source:ZFIN;Acc:ZDB-GENE-041008-125],10,36684000,36691681,-1
Tnmd,ENSMUSG00000031250,tenomodulin [Source:MGI Symbol;Acc:MGI:1929885],X,132751729,132766326,1,ortholog_one2one,1,tnmd,ENSDARG00000052615,tenomodulin [Source:ZFIN;Acc:ZDB-GENE-080220-31],14,40641350,40722928,1
Rbm18,ENSMUSG00000026889,RNA binding motif protein 18 [Source:MGI Symbol;Acc:MGI:1915139],2,36006091,36026785,-1,ortholog_one2one,1,rbm18,ENSDARG00000044255,RNA binding motif protein 18 [Source:NCBI gene;Acc:393766],10,9346383,9370944,1
Riok3,ENSMUSG00000024404,RIO kinase 3 [Source:MGI Symbol;Acc:MGI:1914128],18,12261798,12290444,1,ortholog_one2one,1,riok3,ENSDARG00000042751,RIO kinase 3 (yeast) [Source:ZFIN;Acc:ZDB-GENE-040801-133],24,36239617,36253217,1
Sox2,ENSMUSG00000074637,SRY (sex determining region Y)-box 2 [Source:MGI Symbol;Acc:MGI:98364],3,34704554,34706610,1,ortholog_one2one,1,sox2,ENSDARG00000070913,SRY-box transcription factor 2 [Source:NCBI gene;Acc:378723],22,37347896,37349967,-1
Ophn1,ENSMUSG00000031214,oligophrenin 1 [Source:MGI Symbol;Acc:MGI:2151070],X,97597883,97934631,-1,ortholog_one2one,1,ophn1,ENSDARG00000035420,oligophrenin 1 [Source:ZFIN;Acc:ZDB-GENE-040718-464],5,35682681,35743741,-1
Slc10a2,ENSMUSG00000023073,"solute carrier family 10, member 2 [Source:MGI Symbol;Acc:MGI:1201406]",8,5133219,5155351,-1,ortholog_one2one,1,slc10a2,ENSDARG00000014916,solute carrier family 10 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1328],9,27339505,27344683,1
Pdss2,ENSMUSG00000038240,"prenyl (solanesyl) diphosphate synthase, subunit 2 [Source:MGI Symbol;Acc:MGI:1918615]",10,43097482,43340878,1,ortholog_one2one,1,pdss2,ENSDARG00000012563,"prenyl (decaprenyl) diphosphate synthase, subunit 2 [Source:ZFIN;Acc:ZDB-GENE-040718-43]",13,32660544,32726178,-1
Clcn3,ENSMUSG00000004319,"chloride channel, voltage-sensitive 3 [Source:MGI Symbol;Acc:MGI:103555]",8,61363423,61436334,-1,ortholog_one2one,1,clcn3,ENSDARG00000003269,chloride channel 3 [Source:ZFIN;Acc:ZDB-GENE-030131-1699],7,7511914,7643941,1
Rora,ENSMUSG00000032238,RAR-related orphan receptor alpha [Source:MGI Symbol;Acc:MGI:104661],9,68561068,69295528,1,ortholog_one2one,1,roraa,ENSDARG00000031768,"RAR-related orphan receptor A, paralog a [Source:NCBI gene;Acc:564951]",25,33849647,33969717,1
AU021092,ENSMUSG00000051669,expressed sequence AU021092 [Source:MGI Symbol;Acc:MGI:2146559],16,5029687,5040163,-1,ortholog_one2one,1,C3H16orf89,ENSDARG00000075345,si:ch211-76l23.7 [Source:NCBI gene;Acc:566173],3,28851175,28857195,-1
Cdh11,ENSMUSG00000031673,cadherin 11 [Source:MGI Symbol;Acc:MGI:99217],8,103358727,103512274,-1,ortholog_one2one,1,cdh11,ENSDARG00000021442,"cadherin 11, type 2, OB-cadherin (osteoblast) [Source:ZFIN;Acc:ZDB-GENE-980526-170]",7,43760149,43857938,-1
Bend3,ENSMUSG00000038214,BEN domain containing 3 [Source:MGI Symbol;Acc:MGI:2677212],10,43354827,43391392,1,ortholog_one2one,1,bend3,ENSDARG00000076903,BEN domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-090312-181],13,32641540,32648416,-1
Fhdc1,ENSMUSG00000041842,FH2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2684972],3,84349505,84387736,-1,ortholog_one2one,1,fhdc1,ENSDARG00000074812,FH2 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040826-4],1,25399514,25438934,-1
Parpbp,ENSMUSG00000035365,PARP1 binding protein [Source:MGI Symbol;Acc:MGI:1922567],10,87927294,87982803,-1,ortholog_one2one,1,parpbp,ENSDARG00000029944,PARP1 binding protein [Source:NCBI gene;Acc:678635],4,17337763,17353972,-1
Afmid,ENSMUSG00000017718,arylformamidase [Source:MGI Symbol;Acc:MGI:2448704],11,117716750,117730734,1,ortholog_one2one,1,afmid,ENSDARG00000099106,arylformamidase [Source:NCBI gene;Acc:550372],11,45139300,45153006,-1
Agtpbp1,ENSMUSG00000021557,ATP/GTP binding protein 1 [Source:MGI Symbol;Acc:MGI:2159437],13,59593556,59733041,-1,ortholog_one2one,1,agtpbp1,ENSDARG00000105214,ATP/GTP binding protein 1 [Source:NCBI gene;Acc:554164],8,49885638,49935358,-1
Dars2,ENSMUSG00000026709,aspartyl-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2442510],1,160868171,160898228,-1,ortholog_one2one,1,dars2,ENSDARG00000060861,"aspartyl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-070912-443]",2,34138376,34173489,1
Cenpi,ENSMUSG00000031262,centromere protein I [Source:MGI Symbol;Acc:MGI:2147897],X,133208833,133263388,1,ortholog_one2one,1,cenpi,ENSDARG00000052565,centromere protein I [Source:ZFIN;Acc:ZDB-GENE-060810-127],14,41244877,41272122,-1
Cps1,ENSMUSG00000025991,carbamoyl-phosphate synthetase 1 [Source:MGI Symbol;Acc:MGI:891996],1,67162185,67270418,1,ortholog_one2one,1,cps1,ENSDARG00000020028,"carbamoyl-phosphate synthase 1, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-081105-17]",9,39026311,39139722,1
Akt3,ENSMUSG00000019699,thymoma viral proto-oncogene 3 [Source:MGI Symbol;Acc:MGI:1345147],1,176847639,177085769,-1,ortholog_one2one,1,akt3a,ENSDARG00000104810,v-akt murine thymoma viral oncogene homolog 3a [Source:ZFIN;Acc:ZDB-GENE-050419-180],13,11175208,11378355,-1
Sox3,ENSMUSG00000045179,SRY (sex determining region Y)-box 3 [Source:MGI Symbol;Acc:MGI:98365],X,59934972,59937036,-1,ortholog_one2one,1,sox3,ENSDARG00000053569,SRY-box transcription factor 3 [Source:NCBI gene;Acc:30529],14,32742701,32744464,-1
Col11a2,ENSMUSG00000024330,"collagen, type XI, alpha 2 [Source:MGI Symbol;Acc:MGI:88447]",17,34258411,34285659,1,ortholog_one2one,1,col11a2,ENSDARG00000012422,"collagen, type XI, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-000208-23]",19,7179740,7225206,-1
Rida,ENSMUSG00000022323,reactive intermediate imine deaminase A homolog [Source:MGI Symbol;Acc:MGI:1095401],15,34484167,34495401,-1,ortholog_one2one,1,rida,ENSDARG00000035882,reactive intermediate imine deaminase A homolog [Source:ZFIN;Acc:ZDB-GENE-040718-315],19,32822269,32884513,1
Sav1,ENSMUSG00000021067,salvador family WW domain containing 1 [Source:MGI Symbol;Acc:MGI:1927144],12,70011786,70033776,-1,ortholog_one2one,1,sav1,ENSDARG00000006196,salvador family WW domain containing protein 1 [Source:ZFIN;Acc:ZDB-GENE-040912-28],13,36787077,36798204,-1
Ext2,ENSMUSG00000027198,exostosin glycosyltransferase 2 [Source:MGI Symbol;Acc:MGI:108050],2,93491373,93652913,-1,ortholog_one2one,1,ext2,ENSDARG00000056648,exostosin glycosyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-041124-3],7,26844261,26892613,1
Anapc10,ENSMUSG00000036977,anaphase promoting complex subunit 10 [Source:MGI Symbol;Acc:MGI:1916249],8,80438449,80505688,1,ortholog_one2one,1,anapc10,ENSDARG00000090152,anaphase promoting complex subunit 10 [Source:ZFIN;Acc:ZDB-GENE-060224-2],23,43718115,43727050,1
Flrt1,ENSMUSG00000047787,fibronectin leucine rich transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:3026647],19,7069366,7083094,-1,ortholog_one2one,1,flrt1b,ENSDARG00000075597,fibronectin leucine rich transmembrane protein 1b [Source:ZFIN;Acc:ZDB-GENE-080327-6],14,45883687,45932399,1
Mphosph8,ENSMUSG00000079184,M-phase phosphoprotein 8 [Source:MGI Symbol;Acc:MGI:1922589],14,56905705,56934887,1,ortholog_one2one,1,mphosph8,ENSDARG00000005576,M-phase phosphoprotein 8 [Source:ZFIN;Acc:ZDB-GENE-050309-191],9,21462467,21488976,-1
Rere,ENSMUSG00000039852,arginine glutamic acid dipeptide (RE) repeats [Source:MGI Symbol;Acc:MGI:2683486],4,150366103,150706423,1,ortholog_one2one,1,rerea,ENSDARG00000077353,arginine-glutamic acid dipeptide (RE) repeats a [Source:ZFIN;Acc:ZDB-GENE-060718-1],23,22785375,22926495,1
Uba3,ENSMUSG00000030061,ubiquitin-like modifier activating enzyme 3 [Source:MGI Symbol;Acc:MGI:1341217],6,97160631,97182608,-1,ortholog_one2one,1,uba3,ENSDARG00000057987,ubiquitin-like modifier activating enzyme 3 [Source:NCBI gene;Acc:406776],11,17785182,17803137,-1
Ufl1,ENSMUSG00000040359,UFM1 specific ligase 1 [Source:MGI Symbol;Acc:MGI:1914740],4,25248600,25281821,-1,ortholog_one2one,1,ufl1,ENSDARG00000007496,UFM1-specific ligase 1 [Source:NCBI gene;Acc:393578],20,418513,438646,-1
Dpys,ENSMUSG00000022304,dihydropyrimidinase [Source:MGI Symbol;Acc:MGI:1928679],15,39631883,39720866,-1,ortholog_one2one,1,dpys,ENSDARG00000079543,dihydropyrimidinase [Source:ZFIN;Acc:ZDB-GENE-070508-1],16,44298902,44325688,1
Specc1,ENSMUSG00000042331,sperm antigen with calponin homology and coiled-coil domains 1 [Source:MGI Symbol;Acc:MGI:2442356],11,61847589,62113839,1,ortholog_one2one,1,specc1,ENSDARG00000029480,sperm antigen with calponin homology and coiled-coil domains 1 [Source:ZFIN;Acc:ZDB-GENE-060526-207],5,62804252,62988463,-1
Pdgfra,ENSMUSG00000029231,"platelet derived growth factor receptor, alpha polypeptide [Source:MGI Symbol;Acc:MGI:97530]",5,75312953,75358876,1,ortholog_one2one,1,pdgfra,ENSDARG00000070494,"platelet-derived growth factor receptor, alpha polypeptide [Source:NCBI gene;Acc:386856]",20,22435180,22476255,-1
Yjefn3,ENSMUSG00000048967,YjeF N-terminal domain containing 3 [Source:MGI Symbol;Acc:MGI:2681845],8,70340438,70355362,-1,ortholog_one2one,1,yjefn3,ENSDARG00000061692,YjeF N-terminal domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-050208-755],22,18389271,18464654,1
Vps26a,ENSMUSG00000020078,VPS26 retromer complex component A [Source:MGI Symbol;Acc:MGI:1353654],10,62291014,62322584,-1,ortholog_one2one,1,vps26a,ENSDARG00000056549,"VPS26, retromer complex component A [Source:NCBI gene;Acc:393881]",13,23058268,23067381,-1
Poll,ENSMUSG00000025218,"polymerase (DNA directed), lambda [Source:MGI Symbol;Acc:MGI:1889000]",19,45540714,45548970,-1,ortholog_one2one,1,poll,ENSDARG00000039613,"polymerase (DNA directed), lambda [Source:ZFIN;Acc:ZDB-GENE-040426-2712]",1,31657842,31672343,1
Lin7a,ENSMUSG00000019906,lin-7 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2135609],10,107107547,107257335,1,ortholog_one2one,1,lin7a,ENSDARG00000013414,lin-7 homolog A (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-040426-1665],4,21751762,21851473,-1
Tada2b,ENSMUSG00000029196,transcriptional adaptor 2B [Source:MGI Symbol;Acc:MGI:3035274],5,36631014,36641629,-1,ortholog_one2one,1,tada2b,ENSDARG00000003769,transcriptional adaptor 2B [Source:NCBI gene;Acc:554156],7,39738505,39743452,1
Slc25a5,ENSMUSG00000016319,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5 [Source:MGI Symbol;Acc:MGI:1353496]",X,36059304,36062460,1,ortholog_one2one,1,slc25a5,ENSDARG00000092553,solute carrier family 25 member 5 [Source:ZFIN;Acc:ZDB-GENE-020419-9],14,32881625,32884138,-1
Pgam5,ENSMUSG00000029500,phosphoglycerate mutase family member 5 [Source:MGI Symbol;Acc:MGI:1919792],5,110406996,110417779,-1,ortholog_one2one,1,pgam5,ENSDARG00000035608,"PGAM family member 5, serine/threonine protein phosphatase, mitochondrial [Source:NCBI gene;Acc:492357]",5,18925367,18936235,1
Ndufs1,ENSMUSG00000025968,NADH:ubiquinone oxidoreductase core subunit S1 [Source:MGI Symbol;Acc:MGI:2443241],1,63182755,63215992,-1,ortholog_one2one,1,ndufs1,ENSDARG00000028546,NADH:ubiquinone oxidoreductase core subunit S1 [Source:ZFIN;Acc:ZDB-GENE-030131-478],6,13206516,13231951,1
Wipi2,ENSMUSG00000029578,"WD repeat domain, phosphoinositide interacting 2 [Source:MGI Symbol;Acc:MGI:1923831]",5,142613453,142656343,1,ortholog_one2one,1,wipi2,ENSDARG00000037871,"WD repeat domain, phosphoinositide interacting 2 [Source:ZFIN;Acc:ZDB-GENE-040718-488]",3,40821657,40837218,-1
N4bp1,ENSMUSG00000031652,NEDD4 binding protein 1 [Source:MGI Symbol;Acc:MGI:2136825],8,87534788,87611886,-1,ortholog_one2one,1,n4bp1,ENSDARG00000057491,nedd4 binding protein 1 [Source:NCBI gene;Acc:327327],18,18405992,18422543,1
Ocrl,ENSMUSG00000001173,"OCRL, inositol polyphosphate-5-phosphatase [Source:MGI Symbol;Acc:MGI:109589]",X,47001264,47054745,1,ortholog_one2one,1,ocrl,ENSDARG00000078106,OCRL inositol polyphosphate-5-phosphatase [Source:ZFIN;Acc:ZDB-GENE-061110-61],14,33825482,33859149,-1
Tfcp2,ENSMUSG00000009733,transcription factor CP2 [Source:MGI Symbol;Acc:MGI:98509],15,100395893,100449889,-1,ortholog_one2one,1,tfcp2,ENSDARG00000060306,transcription factor CP2 [Source:ZFIN;Acc:ZDB-GENE-030131-2523],23,33654231,33680265,-1
Invs,ENSMUSG00000028344,inversin [Source:MGI Symbol;Acc:MGI:1335082],4,48279760,48431954,1,ortholog_one2one,1,invs,ENSDARG00000002213,inversin [Source:NCBI gene;Acc:245946],16,27442549,27502702,1
Cachd1,ENSMUSG00000028532,cache domain containing 1 [Source:MGI Symbol;Acc:MGI:2444177],4,100633872,100886417,1,ortholog_one2one,1,cachd1,ENSDARG00000061590,cache domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-100819-3],6,31590751,31739709,-1
Dmrta2,ENSMUSG00000047143,doublesex and mab-3 related transcription factor like family A2 [Source:MGI Symbol;Acc:MGI:2653629],4,109835250,109840884,1,ortholog_one2one,1,dmrta2,ENSDARG00000039412,DMRT-like family A2 [Source:NCBI gene;Acc:474350],8,16257220,16259063,-1
Mrpl23,ENSMUSG00000037772,mitochondrial ribosomal protein L23 [Source:MGI Symbol;Acc:MGI:1196612],7,142086423,142094484,1,ortholog_one2one,1,mrpl23,ENSDARG00000045696,mitochondrial ribosomal protein L23 [Source:NCBI gene;Acc:415142],25,23777469,23815949,1
Pcm1,ENSMUSG00000031592,pericentriolar material 1 [Source:MGI Symbol;Acc:MGI:1277958],8,41692789,41785381,1,ortholog_one2one,1,pcm1,ENSDARG00000062198,pericentriolar material 1 [Source:ZFIN;Acc:ZDB-GENE-030131-428],1,16621345,16654161,1
Ppp2r3c,ENSMUSG00000021022,"protein phosphatase 2, regulatory subunit B'', gamma [Source:MGI Symbol;Acc:MGI:1930009]",12,55325776,55349783,-1,ortholog_one2one,1,ppp2r3c,ENSDARG00000043972,"protein phosphatase 2, regulatory subunit B'', gamma [Source:NCBI gene;Acc:393100]",17,13007288,13019643,1
Atg10,ENSMUSG00000021619,autophagy related 10 [Source:MGI Symbol;Acc:MGI:1914045],13,91083475,91372087,-1,ortholog_one2one,1,atg10,ENSDARG00000104846,ATG10 autophagy related 10 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-051030-72],10,43037064,43076207,1
Gcnt3,ENSMUSG00000032226,"glucosaminyl (N-acetyl) transferase 3, mucin type [Source:MGI Symbol;Acc:MGI:1919327]",9,69938778,69945370,-1,ortholog_one2one,1,gcnt3,ENSDARG00000060471,"glucosaminyl (N-acetyl) transferase 3, mucin type [Source:ZFIN;Acc:ZDB-GENE-110411-253]",25,34274691,34284144,-1
Polr3f,ENSMUSG00000027427,polymerase (RNA) III (DNA directed) polypeptide F [Source:MGI Symbol;Acc:MGI:1924086],2,144369638,144383915,1,ortholog_one2one,1,polr3f,ENSDARG00000012572,polymerase (RNA) III (DNA directed) polypeptide F [Source:ZFIN;Acc:ZDB-GENE-040426-972],22,25034740,25043103,-1
Itih5,ENSMUSG00000025780,inter-alpha (globulin) inhibitor H5 [Source:MGI Symbol;Acc:MGI:1925751],2,10158382,10261340,1,ortholog_one2one,1,itih5,ENSDARG00000045517,inter-alpha-trypsin inhibitor heavy chain 5 [Source:ZFIN;Acc:ZDB-GENE-041210-193],4,25220674,25245817,1
Dbi,ENSMUSG00000026385,diazepam binding inhibitor [Source:MGI Symbol;Acc:MGI:94865],1,120041010,120048808,-1,ortholog_one2one,1,dbi,ENSDARG00000026369,"diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein) [Source:ZFIN;Acc:ZDB-GENE-040426-1861]",9,907459,914886,1
Gm1673,ENSMUSG00000070858,predicted gene 1673 [Source:MGI Symbol;Acc:MGI:2686519],5,34140777,34142357,1,ortholog_one2one,1,C7H4orf48,ENSDARG00000089877,si:dkeyp-75h12.5 [Source:ZFIN;Acc:ZDB-GENE-030131-7914],7,24485048,24491897,-1
Hspd1,ENSMUSG00000025980,heat shock protein 1 (chaperonin) [Source:MGI Symbol;Acc:MGI:96242],1,55116994,55127402,-1,ortholog_one2one,1,hspd1,ENSDARG00000056160,heat shock 60 protein 1 [Source:ZFIN;Acc:ZDB-GENE-021206-1],9,32286605,32300783,-1
Nkiras2,ENSMUSG00000017837,NFKB inhibitor interacting Ras-like protein 2 [Source:MGI Symbol;Acc:MGI:1919216],11,100510070,100518433,1,ortholog_one2one,1,nkiras2,ENSDARG00000052594,NFKB inhibitor interacting Ras-like 2 [Source:NCBI gene;Acc:445039],3,17867126,17871860,-1
Dnajc19,ENSMUSG00000027679,DnaJ heat shock protein family (Hsp40) member C19 [Source:MGI Symbol;Acc:MGI:1914963],3,34110169,34135470,-1,ortholog_one2one,1,dnajc19,ENSDARG00000044420,"DnaJ (Hsp40) homolog, subfamily C, member 19 [Source:NCBI gene;Acc:393734]",22,37534094,37541020,1
Prpsap2,ENSMUSG00000020528,phosphoribosyl pyrophosphate synthetase-associated protein 2 [Source:MGI Symbol;Acc:MGI:2384838],11,61620476,61652914,-1,ortholog_one2one,1,prpsap2,ENSDARG00000019326,phosphoribosyl pyrophosphate synthetase-associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2077],3,39600562,39613226,1
Immp1l,ENSMUSG00000042670,IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913791],2,105734983,105795903,1,ortholog_one2one,1,immp1l,ENSDARG00000045935,inner mitochondrial membrane peptidase subunit 1 [Source:ZFIN;Acc:ZDB-GENE-070522-4],7,16033273,16064685,1
Mib1,ENSMUSG00000024294,mindbomb E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2443157],18,10725548,10818704,1,ortholog_one2one,1,mib1,ENSDARG00000102184,mindbomb E3 ubiquitin protein ligase 1 [Source:NCBI gene;Acc:352910],2,4074412,4161277,1
Mafk,ENSMUSG00000018143,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian) [Source:MGI Symbol;Acc:MGI:99951]",5,139777268,139788408,1,ortholog_one2one,1,mafk,ENSDARG00000100947,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog K [Source:ZFIN;Acc:ZDB-GENE-040624-9],3,42964045,42981739,-1
Zdhhc14,ENSMUSG00000034265,"zinc finger, DHHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2653229]",17,5542832,5804086,1,ortholog_one2one,1,zdhhc14,ENSDARG00000037069,zinc finger DHHC-type containing 14 [Source:ZFIN;Acc:ZDB-GENE-040724-21],20,4827735,4883673,-1
Dgat2,ENSMUSG00000030747,diacylglycerol O-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:1915050],7,98802865,98831926,-1,ortholog_one2one,1,dgat2,ENSDARG00000018846,diacylglycerol O-acyltransferase 2 [Source:NCBI gene;Acc:565316],10,32501961,32524771,-1
Cdc123,ENSMUSG00000039128,cell division cycle 123 [Source:MGI Symbol;Acc:MGI:2138811],2,5799105,5849975,-1,ortholog_one2one,1,cdc123,ENSDARG00000075025,cell division cycle 123 homolog (S. cerevisiae) [Source:NCBI gene;Acc:393694],4,7876197,7883731,1
Klhl31,ENSMUSG00000044938,kelch-like 31 [Source:MGI Symbol;Acc:MGI:3045305],9,77543782,77567409,1,ortholog_one2one,1,klhl31,ENSDARG00000039066,kelch-like family member 31 [Source:NCBI gene;Acc:407079],13,2338761,2350762,1
Nasp,ENSMUSG00000028693,nuclear autoantigenic sperm protein (histone-binding) [Source:MGI Symbol;Acc:MGI:1355328],4,116458249,116485138,-1,ortholog_one2one,1,nasp,ENSDARG00000039208,nuclear autoantigenic sperm protein (histone-binding) [Source:ZFIN;Acc:ZDB-GENE-030131-5511],6,33911154,33916788,-1
Actl6a,ENSMUSG00000027671,actin-like 6A [Source:MGI Symbol;Acc:MGI:1861453],3,32760447,32781122,1,ortholog_one2one,1,actl6a,ENSDARG00000070828,actin-like 6A [Source:ZFIN;Acc:ZDB-GENE-020419-36],6,29386728,29395704,1
Cmtm4,ENSMUSG00000096188,CKLF-like MARVEL transmembrane domain containing 4 [Source:MGI Symbol;Acc:MGI:2142888],8,105074823,105122439,-1,ortholog_one2one,1,cmtm4,ENSDARG00000052020,CKLF-like MARVEL transmembrane domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-040718-195],7,44628681,44672095,-1
Med23,ENSMUSG00000019984,mediator complex subunit 23 [Source:MGI Symbol;Acc:MGI:1917458],10,24745884,24789579,1,ortholog_one2one,1,med23,ENSDARG00000029157,mediator complex subunit 23 [Source:NCBI gene;Acc:445483],20,2499622,2584115,-1
Kif23,ENSMUSG00000032254,kinesin family member 23 [Source:MGI Symbol;Acc:MGI:1919069],9,61823187,61854056,-1,ortholog_one2one,1,kif23,ENSDARG00000014943,kinesin family member 23 [Source:ZFIN;Acc:ZDB-GENE-991019-4],18,20435821,20458840,-1
Echdc2,ENSMUSG00000028601,enoyl Coenzyme A hydratase domain containing 2 [Source:MGI Symbol;Acc:MGI:1289238],4,108022634,108036505,1,ortholog_one2one,1,echdc2,ENSDARG00000016607,enoyl CoA hydratase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-030219-147],20,16205080,16223245,-1
Chst1,ENSMUSG00000027221,carbohydrate sulfotransferase 1 [Source:MGI Symbol;Acc:MGI:1924219],2,92430052,92445595,1,ortholog_one2one,1,chst1,ENSDARG00000088593,carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 [Source:NCBI gene;Acc:445124],25,14017609,14021111,1
Adgb,ENSMUSG00000050994,androglobin [Source:MGI Symbol;Acc:MGI:3605549],10,10211447,10348070,-1,ortholog_one2one,1,adgb,ENSDARG00000005595,androglobin [Source:ZFIN;Acc:ZDB-GENE-041001-205],20,31929377,32007209,-1
